ID	Elements	Generation	Position	Velocity	F_damp	F_b_best	F_h_best	F_g_best	F_b_worst	F_h_worst	F_g_worst	mut_prob	flip_prob	mut_rate	v_max	Activity	Distance	v_min
0	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	0	[0.8  0.05 0.05 0.05 0.05]	[-0.179  0.045  0.045  0.045  0.045]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2	0.027012725749533062	1.03	0.071
1	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	0	[0.05 0.8  0.05 0.05 0.05]	[ 0.045 -0.179  0.045  0.045  0.045]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2	0.007287080786378375	1.1	0.071
2	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	0	[0.05 0.05 0.8  0.05 0.05]	[ 0.045  0.045 -0.179  0.045  0.045]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2	0.1416984889241232	0.1	0.071
3	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	0	[0.05 0.05 0.05 0.8  0.05]	[ 0.045  0.045  0.045 -0.179  0.045]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2	0.031007911986536824	1.1	0.071
4	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	0	[0.05 0.05 0.05 0.05 0.8 ]	[ 0.045  0.045  0.045  0.045 -0.179]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2	0.015787588371734072	1.03	0.071
0	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	1	[0.749 0.092 0.145 0.007 0.007]	[-0.08   0.11   0.109 -0.07  -0.07 ]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2	0.05469523520607566	0.931	0.071
1	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	1	[0.053 0.654 0.187 0.053 0.053]	[ 0.003 -0.145  0.137  0.003  0.003]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2	0.011707358436888268	0.9	0.071
2	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	1	[0.076 0.164 0.614 0.076 0.07 ]	[ 0.001  0.142 -0.141  0.001 -0.005]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2	0.09620869250380694	0.262	0.071
3	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	1	[0.007 0.091 0.147 0.748 0.007]	[-0.07   0.109  0.11  -0.079 -0.07 ]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2	0.027739402525542564	1.006	0.071
4	['Ag', 'Ir', 'Pd', 'Pt', 'Ru']	1	[0.007 0.092 0.145 0.007 0.749]	[-0.07   0.11   0.109 -0.07  -0.08 ]	0.43	0.02	0.07	1.18	1.97	1.09	0.22	0.11	0.13	0.04	0.2	0.03134671736099316	0.931	0.071
